source,target,relationship
null,1071,WEIGHT_FOR
null,1071,HBA1C_FOR
null,1087,BP_FOR
null,1087,HR_FOR
null,1087,CHOLESTEROL_FOR
null,1087,INSULIN_FOR
null,1087,MEAL_FOR
null,1087,ACTIVITY_FOR
null,1087,WEIGHT_FOR
null,1087,HBA1C_FOR
null,1094,BP_FOR
null,1094,HR_FOR
null,1094,CHOLESTEROL_FOR
null,1094,INSULIN_FOR
null,1094,MEAL_FOR
null,1094,ACTIVITY_FOR
null,1094,WEIGHT_FOR
null,1094,HBA1C_FOR
null,1044,BP_FOR
null,1044,HR_FOR
null,1044,CHOLESTEROL_FOR
null,1044,INSULIN_FOR
null,1044,MEAL_FOR
null,1044,ACTIVITY_FOR
null,1044,WEIGHT_FOR
null,1044,HBA1C_FOR
null,1049,BP_FOR
null,1049,HR_FOR
null,1049,CHOLESTEROL_FOR
null,1049,INSULIN_FOR
null,1049,MEAL_FOR
null,1049,ACTIVITY_FOR
null,1049,WEIGHT_FOR
null,1049,HBA1C_FOR
null,1055,BP_FOR
null,1055,HR_FOR
null,1055,CHOLESTEROL_FOR
null,1055,INSULIN_FOR
null,1055,MEAL_FOR
null,1055,ACTIVITY_FOR
null,1055,WEIGHT_FOR
null,1055,HBA1C_FOR
null,1058,BP_FOR
null,1058,HR_FOR
null,1058,CHOLESTEROL_FOR
null,1058,INSULIN_FOR
null,1058,MEAL_FOR
null,1058,ACTIVITY_FOR
null,1058,WEIGHT_FOR
null,1058,HBA1C_FOR
null,1097,BP_FOR
null,1097,HR_FOR
null,1097,CHOLESTEROL_FOR
null,1097,INSULIN_FOR
null,1097,MEAL_FOR
null,1097,ACTIVITY_FOR
null,1097,WEIGHT_FOR
null,1097,HBA1C_FOR
null,1024,BP_FOR
null,1024,HR_FOR
null,1024,CHOLESTEROL_FOR
null,1024,INSULIN_FOR
null,1024,MEAL_FOR
null,1024,ACTIVITY_FOR
null,1024,WEIGHT_FOR
null,1024,HBA1C_FOR
null,1083,BP_FOR
null,1083,HR_FOR
null,1083,CHOLESTEROL_FOR
null,1083,INSULIN_FOR
null,1083,MEAL_FOR
null,1083,ACTIVITY_FOR
null,1083,WEIGHT_FOR
null,1083,HBA1C_FOR
null,1088,BP_FOR
null,1088,HR_FOR
null,1088,CHOLESTEROL_FOR
null,1088,INSULIN_FOR
null,1088,MEAL_FOR
null,1088,ACTIVITY_FOR
null,1088,WEIGHT_FOR
null,1088,HBA1C_FOR
null,1051,BP_FOR
null,1051,HR_FOR
null,1051,CHOLESTEROL_FOR
null,1051,INSULIN_FOR
null,1051,MEAL_FOR
null,1051,ACTIVITY_FOR
null,1051,WEIGHT_FOR
null,1051,HBA1C_FOR
null,1057,BP_FOR
null,1057,HR_FOR
null,1057,CHOLESTEROL_FOR
null,1057,INSULIN_FOR
null,1057,MEAL_FOR
null,1057,ACTIVITY_FOR
null,1057,WEIGHT_FOR
null,1057,HBA1C_FOR
null,1069,BP_FOR
null,1069,HR_FOR
null,1069,CHOLESTEROL_FOR
null,1069,INSULIN_FOR
null,1069,MEAL_FOR
null,1069,ACTIVITY_FOR
null,1069,WEIGHT_FOR
null,1069,HBA1C_FOR
null,1048,BP_FOR
null,1048,HR_FOR
null,1048,CHOLESTEROL_FOR
null,1048,INSULIN_FOR
null,1048,MEAL_FOR
null,1048,ACTIVITY_FOR
null,1048,WEIGHT_FOR
null,1048,HBA1C_FOR
null,1064,BP_FOR
null,1064,HR_FOR
null,1064,CHOLESTEROL_FOR
null,1064,INSULIN_FOR
null,1064,MEAL_FOR
null,1064,ACTIVITY_FOR
null,1064,WEIGHT_FOR
null,1064,HBA1C_FOR
null,1033,BP_FOR
null,1033,HR_FOR
null,1033,CHOLESTEROL_FOR
null,1033,INSULIN_FOR
null,1033,MEAL_FOR
null,1033,ACTIVITY_FOR
null,1033,WEIGHT_FOR
null,1033,HBA1C_FOR
null,1062,BP_FOR
null,1062,HR_FOR
null,1062,CHOLESTEROL_FOR
null,1062,INSULIN_FOR
null,1062,MEAL_FOR
null,1062,ACTIVITY_FOR
null,1062,WEIGHT_FOR
null,1062,HBA1C_FOR
null,1066,BP_FOR
null,1066,HR_FOR
null,1066,CHOLESTEROL_FOR
null,1066,INSULIN_FOR
null,1066,MEAL_FOR
null,1066,ACTIVITY_FOR
null,1066,WEIGHT_FOR
null,1066,HBA1C_FOR
null,1050,BP_FOR
null,1050,HR_FOR
null,1050,CHOLESTEROL_FOR
null,1050,INSULIN_FOR
null,1050,MEAL_FOR
null,1050,ACTIVITY_FOR
null,1050,WEIGHT_FOR
null,1050,HBA1C_FOR
null,1067,BP_FOR
null,1067,HR_FOR
null,1067,CHOLESTEROL_FOR
null,1067,INSULIN_FOR
null,1067,MEAL_FOR
null,1067,ACTIVITY_FOR
null,1067,WEIGHT_FOR
null,1067,HBA1C_FOR
null,1082,BP_FOR
null,1082,HR_FOR
null,1082,CHOLESTEROL_FOR
null,1082,INSULIN_FOR
null,1082,MEAL_FOR
null,1082,ACTIVITY_FOR
null,1082,WEIGHT_FOR
null,1082,HBA1C_FOR
null,1093,BP_FOR
null,1093,HR_FOR
null,1093,CHOLESTEROL_FOR
null,1093,INSULIN_FOR
null,1093,MEAL_FOR
null,1093,ACTIVITY_FOR
null,1093,WEIGHT_FOR
null,1093,HBA1C_FOR
null,1029,BP_FOR
null,1029,HR_FOR
null,1029,CHOLESTEROL_FOR
null,1029,INSULIN_FOR
null,1029,MEAL_FOR
null,1029,ACTIVITY_FOR
null,1029,WEIGHT_FOR
null,1029,HBA1C_FOR
null,1047,BP_FOR
null,1047,HR_FOR
null,1047,CHOLESTEROL_FOR
null,1047,INSULIN_FOR
null,1047,MEAL_FOR
null,1047,ACTIVITY_FOR
null,1047,WEIGHT_FOR
null,1047,HBA1C_FOR
null,1061,BP_FOR
null,1061,HR_FOR
null,1061,CHOLESTEROL_FOR
null,1061,INSULIN_FOR
null,1061,MEAL_FOR
null,1061,ACTIVITY_FOR
null,1061,WEIGHT_FOR
null,1061,HBA1C_FOR
null,1068,BP_FOR
null,1068,HR_FOR
null,1068,CHOLESTEROL_FOR
null,1068,INSULIN_FOR
null,1068,MEAL_FOR
null,1068,ACTIVITY_FOR
null,1068,WEIGHT_FOR
null,1068,HBA1C_FOR
null,1089,BP_FOR
null,1089,HR_FOR
null,1089,CHOLESTEROL_FOR
null,1089,INSULIN_FOR
null,1089,MEAL_FOR
null,1089,ACTIVITY_FOR
null,1089,WEIGHT_FOR
null,1089,HBA1C_FOR
null,1097,BP_FOR
null,1097,HR_FOR
null,1097,CHOLESTEROL_FOR
null,1097,INSULIN_FOR
null,1097,MEAL_FOR
null,1097,ACTIVITY_FOR
null,1097,WEIGHT_FOR
null,1097,HBA1C_FOR
null,1007,BP_FOR
null,1007,HR_FOR
null,1007,CHOLESTEROL_FOR
null,1007,INSULIN_FOR
null,1007,MEAL_FOR
null,1007,ACTIVITY_FOR
null,1007,WEIGHT_FOR
null,1007,HBA1C_FOR
null,1046,BP_FOR
null,1046,HR_FOR
null,1046,CHOLESTEROL_FOR
null,1046,INSULIN_FOR
null,1046,MEAL_FOR
null,1046,ACTIVITY_FOR
null,1046,WEIGHT_FOR
null,1046,HBA1C_FOR
null,1098,BP_FOR
null,1098,HR_FOR
null,1098,CHOLESTEROL_FOR
null,1098,INSULIN_FOR
null,1098,MEAL_FOR
null,1098,ACTIVITY_FOR
null,1098,WEIGHT_FOR
null,1098,HBA1C_FOR
null,1095,BP_FOR
null,1095,HR_FOR
null,1095,CHOLESTEROL_FOR
null,1095,INSULIN_FOR
null,1095,MEAL_FOR
null,1095,ACTIVITY_FOR
null,1095,WEIGHT_FOR
null,1095,HBA1C_FOR
null,1096,BP_FOR
null,1096,HR_FOR
null,1096,CHOLESTEROL_FOR
null,1096,INSULIN_FOR
null,1096,MEAL_FOR
null,1096,ACTIVITY_FOR
null,1096,WEIGHT_FOR
null,1096,HBA1C_FOR
null,1060,BP_FOR
null,1060,HR_FOR
null,1060,CHOLESTEROL_FOR
null,1060,INSULIN_FOR
null,1060,MEAL_FOR
null,1060,ACTIVITY_FOR
null,1060,WEIGHT_FOR
null,1060,HBA1C_FOR
null,1092,BP_FOR
null,1092,HR_FOR
null,1092,CHOLESTEROL_FOR
null,1092,INSULIN_FOR
null,1092,MEAL_FOR
null,1092,ACTIVITY_FOR
null,1092,WEIGHT_FOR
null,1092,HBA1C_FOR
null,1084,BP_FOR
null,1084,HR_FOR
null,1084,CHOLESTEROL_FOR
null,1084,INSULIN_FOR
null,1084,MEAL_FOR
null,1084,ACTIVITY_FOR
null,1084,WEIGHT_FOR
null,1084,HBA1C_FOR
null,1071,BP_FOR
null,1071,HR_FOR
null,1071,CHOLESTEROL_FOR
null,1071,INSULIN_FOR
null,1071,MEAL_FOR
null,1071,ACTIVITY_FOR
null,1071,WEIGHT_FOR
null,1071,HBA1C_FOR
null,1091,BP_FOR
null,1091,HR_FOR
null,1091,CHOLESTEROL_FOR
null,1091,INSULIN_FOR
null,1091,MEAL_FOR
null,1091,ACTIVITY_FOR
null,1091,WEIGHT_FOR
null,1091,HBA1C_FOR
null,1052,BP_FOR
null,1052,HR_FOR
null,1052,CHOLESTEROL_FOR
null,1052,INSULIN_FOR
null,1052,MEAL_FOR
null,1052,ACTIVITY_FOR
null,1052,WEIGHT_FOR
null,1052,HBA1C_FOR
null,1099,BP_FOR
null,1099,HR_FOR
null,1099,CHOLESTEROL_FOR
null,1099,INSULIN_FOR
null,1099,MEAL_FOR
null,1099,ACTIVITY_FOR
null,1099,WEIGHT_FOR
null,1099,HBA1C_FOR
null,1000,BP_FOR
null,1000,HR_FOR
null,1000,CHOLESTEROL_FOR
null,1000,INSULIN_FOR
null,1000,MEAL_FOR
null,1000,ACTIVITY_FOR
null,1000,WEIGHT_FOR
null,1000,HBA1C_FOR
null,1001,BP_FOR
null,1001,HR_FOR
null,1001,CHOLESTEROL_FOR
null,1001,INSULIN_FOR
null,1001,MEAL_FOR
null,1001,ACTIVITY_FOR
null,1001,WEIGHT_FOR
null,1001,HBA1C_FOR
null,1069,BP_FOR
null,1069,HR_FOR
null,1069,CHOLESTEROL_FOR
null,1069,INSULIN_FOR
null,1069,MEAL_FOR
null,1069,ACTIVITY_FOR
null,1069,WEIGHT_FOR
null,1069,HBA1C_FOR
null,1045,BP_FOR
null,1045,HR_FOR
null,1045,CHOLESTEROL_FOR
null,1045,INSULIN_FOR
null,1045,MEAL_FOR
null,1045,ACTIVITY_FOR
null,1045,WEIGHT_FOR
null,1045,HBA1C_FOR
null,1054,BP_FOR
null,1054,HR_FOR
null,1054,CHOLESTEROL_FOR
null,1054,INSULIN_FOR
null,1054,MEAL_FOR
null,1054,ACTIVITY_FOR
null,1054,WEIGHT_FOR
null,1054,HBA1C_FOR
null,1039,BP_FOR
null,1039,HR_FOR
null,1039,CHOLESTEROL_FOR
null,1039,INSULIN_FOR
null,1039,MEAL_FOR
null,1039,ACTIVITY_FOR
null,1039,WEIGHT_FOR
null,1039,HBA1C_FOR
null,1070,BP_FOR
null,1070,HR_FOR
null,1070,CHOLESTEROL_FOR
null,1070,INSULIN_FOR
null,1070,MEAL_FOR
null,1070,ACTIVITY_FOR
null,1070,WEIGHT_FOR
null,1070,HBA1C_FOR
null,1031,BP_FOR
null,1031,HR_FOR
null,1031,CHOLESTEROL_FOR
null,1031,INSULIN_FOR
null,1031,MEAL_FOR
null,1031,ACTIVITY_FOR
null,1031,WEIGHT_FOR
null,1031,HBA1C_FOR
null,1005,BP_FOR
null,1005,HR_FOR
null,1005,CHOLESTEROL_FOR
null,1005,INSULIN_FOR
null,1005,MEAL_FOR
null,1005,ACTIVITY_FOR
null,1005,WEIGHT_FOR
null,1005,HBA1C_FOR
null,1022,BP_FOR
null,1022,HR_FOR
null,1022,CHOLESTEROL_FOR
null,1022,INSULIN_FOR
null,1022,MEAL_FOR
null,1022,ACTIVITY_FOR
null,1022,WEIGHT_FOR
null,1022,HBA1C_FOR
null,1032,BP_FOR
null,1032,HR_FOR
null,1032,CHOLESTEROL_FOR
null,1032,INSULIN_FOR
null,1032,MEAL_FOR
null,1032,ACTIVITY_FOR
null,1032,WEIGHT_FOR
null,1032,HBA1C_FOR
null,1066,BP_FOR
null,1066,HR_FOR
null,1066,CHOLESTEROL_FOR
null,1066,INSULIN_FOR
null,1066,MEAL_FOR
null,1066,ACTIVITY_FOR
null,1066,WEIGHT_FOR
null,1066,HBA1C_FOR
null,1014,BP_FOR
null,1014,HR_FOR
null,1014,CHOLESTEROL_FOR
null,1014,INSULIN_FOR
null,1014,MEAL_FOR
null,1014,ACTIVITY_FOR
null,1014,WEIGHT_FOR
null,1014,HBA1C_FOR
null,1053,BP_FOR
null,1053,HR_FOR
null,1053,CHOLESTEROL_FOR
null,1053,INSULIN_FOR
null,1053,MEAL_FOR
null,1053,ACTIVITY_FOR
null,1053,WEIGHT_FOR
null,1053,HBA1C_FOR
null,1065,BP_FOR
null,1065,HR_FOR
null,1065,CHOLESTEROL_FOR
null,1065,INSULIN_FOR
null,1065,MEAL_FOR
null,1065,ACTIVITY_FOR
null,1065,WEIGHT_FOR
null,1065,HBA1C_FOR
null,1096,BP_FOR
null,1096,HR_FOR
null,1096,CHOLESTEROL_FOR
null,1096,INSULIN_FOR
null,1096,MEAL_FOR
null,1096,ACTIVITY_FOR
null,1096,WEIGHT_FOR
null,1096,HBA1C_FOR
null,1098,BP_FOR
null,1098,HR_FOR
null,1098,CHOLESTEROL_FOR
null,1098,INSULIN_FOR
null,1098,MEAL_FOR
null,1098,ACTIVITY_FOR
null,1098,WEIGHT_FOR
null,1098,HBA1C_FOR
null,1086,BP_FOR
null,1086,HR_FOR
null,1086,CHOLESTEROL_FOR
null,1086,INSULIN_FOR
null,1086,MEAL_FOR
null,1086,ACTIVITY_FOR
null,1086,WEIGHT_FOR
null,1086,HBA1C_FOR
null,1099,BP_FOR
null,1099,HR_FOR
null,1099,CHOLESTEROL_FOR
null,1099,INSULIN_FOR
null,1099,MEAL_FOR
null,1099,ACTIVITY_FOR
null,1099,WEIGHT_FOR
null,1099,HBA1C_FOR
null,1034,BP_FOR
null,1034,HR_FOR
null,1034,CHOLESTEROL_FOR
null,1034,INSULIN_FOR
null,1034,MEAL_FOR
null,1034,ACTIVITY_FOR
null,1034,WEIGHT_FOR
null,1034,HBA1C_FOR
null,1038,BP_FOR
null,1038,HR_FOR
null,1038,CHOLESTEROL_FOR
null,1038,INSULIN_FOR
null,1038,MEAL_FOR
null,1038,ACTIVITY_FOR
null,1038,WEIGHT_FOR
null,1038,HBA1C_FOR
null,1071,BP_FOR
null,1071,HR_FOR
null,1071,CHOLESTEROL_FOR
null,1071,INSULIN_FOR
null,1071,MEAL_FOR
null,1071,ACTIVITY_FOR
null,1071,WEIGHT_FOR
null,1071,HBA1C_FOR
null,1077,BP_FOR
null,1077,HR_FOR
null,1077,CHOLESTEROL_FOR
null,1077,INSULIN_FOR
null,1077,MEAL_FOR
null,1077,ACTIVITY_FOR
null,1077,WEIGHT_FOR
null,1077,HBA1C_FOR
null,1068,BP_FOR
null,1068,HR_FOR
null,1068,CHOLESTEROL_FOR
null,1068,INSULIN_FOR
null,1068,MEAL_FOR
null,1068,ACTIVITY_FOR
null,1068,WEIGHT_FOR
null,1068,HBA1C_FOR
null,1078,BP_FOR
null,1078,HR_FOR
null,1078,CHOLESTEROL_FOR
null,1078,INSULIN_FOR
null,1078,MEAL_FOR
null,1078,ACTIVITY_FOR
null,1078,WEIGHT_FOR
null,1078,HBA1C_FOR
null,1094,BP_FOR
null,1094,HR_FOR
null,1094,CHOLESTEROL_FOR
null,1094,INSULIN_FOR
null,1094,MEAL_FOR
null,1094,ACTIVITY_FOR
null,1094,WEIGHT_FOR
null,1094,HBA1C_FOR
null,1079,BP_FOR
null,1079,HR_FOR
null,1079,CHOLESTEROL_FOR
null,1079,INSULIN_FOR
null,1079,MEAL_FOR
null,1079,ACTIVITY_FOR
null,1079,WEIGHT_FOR
null,1079,HBA1C_FOR
null,1040,BP_FOR
null,1040,HR_FOR
null,1040,CHOLESTEROL_FOR
null,1040,INSULIN_FOR
null,1040,MEAL_FOR
null,1040,ACTIVITY_FOR
null,1040,WEIGHT_FOR
null,1040,HBA1C_FOR
null,1081,BP_FOR
null,1081,HR_FOR
null,1081,CHOLESTEROL_FOR
null,1081,INSULIN_FOR
null,1081,MEAL_FOR
null,1081,ACTIVITY_FOR
null,1081,WEIGHT_FOR
null,1081,HBA1C_FOR
null,1097,BP_FOR
null,1097,HR_FOR
null,1097,CHOLESTEROL_FOR
null,1097,INSULIN_FOR
null,1097,MEAL_FOR
null,1097,ACTIVITY_FOR
null,1097,WEIGHT_FOR
null,1097,HBA1C_FOR
null,1063,BP_FOR
null,1063,HR_FOR
null,1063,CHOLESTEROL_FOR
null,1063,INSULIN_FOR
null,1063,MEAL_FOR
null,1063,ACTIVITY_FOR
null,1063,WEIGHT_FOR
null,1063,HBA1C_FOR
null,1069,BP_FOR
null,1069,HR_FOR
null,1069,CHOLESTEROL_FOR
null,1069,INSULIN_FOR
null,1069,MEAL_FOR
null,1069,ACTIVITY_FOR
null,1069,WEIGHT_FOR
null,1069,HBA1C_FOR
null,1076,BP_FOR
null,1076,HR_FOR
null,1076,CHOLESTEROL_FOR
null,1076,INSULIN_FOR
null,1076,MEAL_FOR
null,1076,ACTIVITY_FOR
null,1076,WEIGHT_FOR
null,1076,HBA1C_FOR
null,1085,BP_FOR
null,1085,HR_FOR
null,1085,CHOLESTEROL_FOR
null,1085,INSULIN_FOR
null,1085,MEAL_FOR
null,1085,ACTIVITY_FOR
null,1085,WEIGHT_FOR
null,1085,HBA1C_FOR
null,1008,BP_FOR
null,1008,HR_FOR
null,1008,CHOLESTEROL_FOR
null,1008,INSULIN_FOR
null,1008,MEAL_FOR
null,1008,ACTIVITY_FOR
null,1008,WEIGHT_FOR
null,1008,HBA1C_FOR
null,1004,BP_FOR
null,1004,HR_FOR
null,1004,CHOLESTEROL_FOR
null,1004,INSULIN_FOR
null,1004,MEAL_FOR
null,1004,ACTIVITY_FOR
null,1004,WEIGHT_FOR
null,1004,HBA1C_FOR
null,1026,BP_FOR
null,1026,HR_FOR
null,1026,CHOLESTEROL_FOR
null,1026,INSULIN_FOR
null,1026,MEAL_FOR
null,1026,ACTIVITY_FOR
null,1026,WEIGHT_FOR
null,1026,HBA1C_FOR
null,1006,BP_FOR
null,1006,HR_FOR
null,1006,CHOLESTEROL_FOR
null,1006,INSULIN_FOR
null,1006,MEAL_FOR
null,1006,ACTIVITY_FOR
null,1006,WEIGHT_FOR
null,1006,HBA1C_FOR
null,1018,BP_FOR
null,1018,HR_FOR
null,1018,CHOLESTEROL_FOR
null,1018,INSULIN_FOR
null,1018,MEAL_FOR
null,1018,ACTIVITY_FOR
null,1018,WEIGHT_FOR
null,1018,HBA1C_FOR
null,1093,BP_FOR
null,1093,HR_FOR
null,1093,CHOLESTEROL_FOR
null,1093,INSULIN_FOR
null,1093,MEAL_FOR
null,1093,ACTIVITY_FOR
null,1093,WEIGHT_FOR
null,1093,HBA1C_FOR
null,1080,BP_FOR
null,1080,HR_FOR
null,1080,CHOLESTEROL_FOR
null,1080,INSULIN_FOR
null,1080,MEAL_FOR
null,1080,ACTIVITY_FOR
null,1080,WEIGHT_FOR
null,1080,HBA1C_FOR
null,1042,BP_FOR
null,1042,HR_FOR
null,1042,CHOLESTEROL_FOR
null,1042,INSULIN_FOR
null,1042,MEAL_FOR
null,1042,ACTIVITY_FOR
null,1042,WEIGHT_FOR
null,1042,HBA1C_FOR
null,1090,BP_FOR
null,1090,HR_FOR
null,1090,CHOLESTEROL_FOR
null,1090,INSULIN_FOR
null,1090,MEAL_FOR
null,1090,ACTIVITY_FOR
null,1090,WEIGHT_FOR
null,1090,HBA1C_FOR
null,1058,BP_FOR
null,1058,HR_FOR
null,1058,CHOLESTEROL_FOR
null,1058,INSULIN_FOR
null,1058,MEAL_FOR
null,1058,ACTIVITY_FOR
null,1058,WEIGHT_FOR
null,1058,HBA1C_FOR
null,1065,BP_FOR
null,1065,HR_FOR
null,1065,CHOLESTEROL_FOR
null,1065,INSULIN_FOR
null,1065,MEAL_FOR
null,1065,ACTIVITY_FOR
null,1065,WEIGHT_FOR
null,1065,HBA1C_FOR
null,1084,BP_FOR
null,1084,HR_FOR
null,1084,CHOLESTEROL_FOR
null,1084,INSULIN_FOR
null,1084,MEAL_FOR
null,1084,ACTIVITY_FOR
null,1084,WEIGHT_FOR
null,1084,HBA1C_FOR
null,1016,BP_FOR
null,1016,HR_FOR
null,1016,CHOLESTEROL_FOR
null,1016,INSULIN_FOR
null,1016,MEAL_FOR
null,1016,ACTIVITY_FOR
null,1016,WEIGHT_FOR
null,1016,HBA1C_FOR
null,1062,BP_FOR
null,1062,HR_FOR
null,1062,CHOLESTEROL_FOR
null,1062,INSULIN_FOR
null,1062,MEAL_FOR
null,1062,ACTIVITY_FOR
null,1062,WEIGHT_FOR
null,1062,HBA1C_FOR
null,1095,BP_FOR
null,1095,HR_FOR
null,1095,CHOLESTEROL_FOR
null,1095,INSULIN_FOR
null,1095,MEAL_FOR
null,1095,ACTIVITY_FOR
null,1095,WEIGHT_FOR
null,1095,HBA1C_FOR
null,1024,BP_FOR
null,1024,HR_FOR
null,1024,CHOLESTEROL_FOR
null,1024,INSULIN_FOR
null,1024,MEAL_FOR
null,1024,ACTIVITY_FOR
null,1024,WEIGHT_FOR
null,1024,HBA1C_FOR
null,1091,BP_FOR
null,1091,HR_FOR
null,1091,CHOLESTEROL_FOR
null,1091,INSULIN_FOR
null,1091,MEAL_FOR
null,1091,ACTIVITY_FOR
null,1091,WEIGHT_FOR
null,1091,HBA1C_FOR
null,1098,BP_FOR
null,1098,HR_FOR
null,1098,CHOLESTEROL_FOR
null,1098,INSULIN_FOR
null,1098,MEAL_FOR
null,1098,ACTIVITY_FOR
null,1098,WEIGHT_FOR
null,1098,HBA1C_FOR
null,1092,BP_FOR
null,1092,HR_FOR
null,1092,CHOLESTEROL_FOR
null,1092,INSULIN_FOR
null,1092,MEAL_FOR
null,1092,ACTIVITY_FOR
null,1092,WEIGHT_FOR
null,1092,HBA1C_FOR
null,1007,BP_FOR
null,1007,HR_FOR
null,1007,CHOLESTEROL_FOR
null,1007,INSULIN_FOR
null,1007,MEAL_FOR
null,1007,ACTIVITY_FOR
null,1007,WEIGHT_FOR
null,1007,HBA1C_FOR
null,1010,BP_FOR
null,1010,HR_FOR
null,1010,CHOLESTEROL_FOR
null,1010,INSULIN_FOR
null,1010,MEAL_FOR
null,1010,ACTIVITY_FOR
null,1010,WEIGHT_FOR
null,1010,HBA1C_FOR
null,1049,BP_FOR
null,1049,HR_FOR
null,1049,CHOLESTEROL_FOR
null,1049,INSULIN_FOR
null,1049,MEAL_FOR
null,1049,ACTIVITY_FOR
null,1049,WEIGHT_FOR
null,1049,HBA1C_FOR
null,1055,BP_FOR
null,1055,HR_FOR
null,1055,CHOLESTEROL_FOR
null,1055,INSULIN_FOR
null,1055,MEAL_FOR
null,1055,ACTIVITY_FOR
null,1055,WEIGHT_FOR
null,1055,HBA1C_FOR
null,1082,BP_FOR
null,1082,HR_FOR
null,1082,CHOLESTEROL_FOR
null,1082,INSULIN_FOR
null,1082,MEAL_FOR
null,1082,ACTIVITY_FOR
null,1082,WEIGHT_FOR
null,1082,HBA1C_FOR
null,1011,BP_FOR
null,1011,HR_FOR
null,1011,CHOLESTEROL_FOR
null,1011,INSULIN_FOR
null,1011,MEAL_FOR
null,1011,ACTIVITY_FOR
null,1011,WEIGHT_FOR
null,1011,HBA1C_FOR
null,1088,BP_FOR
null,1088,HR_FOR
null,1088,CHOLESTEROL_FOR
null,1088,INSULIN_FOR
null,1088,MEAL_FOR
null,1088,ACTIVITY_FOR
null,1088,WEIGHT_FOR
null,1088,HBA1C_FOR
null,1099,BP_FOR
null,1099,HR_FOR
null,1099,CHOLESTEROL_FOR
null,1099,INSULIN_FOR
null,1099,MEAL_FOR
null,1099,ACTIVITY_FOR
null,1099,WEIGHT_FOR
null,1099,HBA1C_FOR
null,1003,BP_FOR
null,1003,HR_FOR
null,1003,CHOLESTEROL_FOR
null,1003,INSULIN_FOR
null,1003,MEAL_FOR
null,1003,ACTIVITY_FOR
null,1003,WEIGHT_FOR
null,1003,HBA1C_FOR
null,1075,BP_FOR
null,1075,HR_FOR
null,1075,CHOLESTEROL_FOR
null,1075,INSULIN_FOR
null,1075,MEAL_FOR
null,1075,ACTIVITY_FOR
null,1075,WEIGHT_FOR
null,1075,HBA1C_FOR
null,1083,BP_FOR
null,1083,HR_FOR
null,1083,CHOLESTEROL_FOR
null,1083,INSULIN_FOR
null,1083,MEAL_FOR
null,1083,ACTIVITY_FOR
null,1083,WEIGHT_FOR
null,1083,HBA1C_FOR
null,1037,BP_FOR
null,1037,HR_FOR
null,1037,CHOLESTEROL_FOR
null,1037,INSULIN_FOR
null,1037,MEAL_FOR
null,1037,ACTIVITY_FOR
null,1037,WEIGHT_FOR
null,1037,HBA1C_FOR
null,1059,BP_FOR
null,1059,HR_FOR
null,1059,CHOLESTEROL_FOR
null,1059,INSULIN_FOR
null,1059,MEAL_FOR
null,1059,ACTIVITY_FOR
null,1059,WEIGHT_FOR
null,1059,HBA1C_FOR
null,1094,BP_FOR
null,1094,HR_FOR
null,1094,CHOLESTEROL_FOR
null,1094,INSULIN_FOR
null,1094,MEAL_FOR
null,1094,ACTIVITY_FOR
null,1094,WEIGHT_FOR
null,1094,HBA1C_FOR
null,1044,BP_FOR
null,1044,HR_FOR
null,1044,CHOLESTEROL_FOR
null,1044,INSULIN_FOR
null,1044,MEAL_FOR
null,1044,ACTIVITY_FOR
null,1044,WEIGHT_FOR
null,1044,HBA1C_FOR
null,1043,BP_FOR
null,1043,HR_FOR
null,1043,CHOLESTEROL_FOR
null,1043,INSULIN_FOR
null,1043,MEAL_FOR
null,1043,ACTIVITY_FOR
null,1043,WEIGHT_FOR
null,1043,HBA1C_FOR
null,1067,BP_FOR
null,1067,HR_FOR
null,1067,CHOLESTEROL_FOR
null,1067,INSULIN_FOR
null,1067,MEAL_FOR
null,1067,ACTIVITY_FOR
null,1067,WEIGHT_FOR
null,1067,HBA1C_FOR
null,1057,BP_FOR
null,1057,HR_FOR
null,1057,CHOLESTEROL_FOR
null,1057,INSULIN_FOR
null,1057,MEAL_FOR
null,1057,ACTIVITY_FOR
null,1057,WEIGHT_FOR
null,1057,HBA1C_FOR
null,1064,BP_FOR
null,1064,HR_FOR
null,1064,CHOLESTEROL_FOR
null,1064,INSULIN_FOR
null,1064,MEAL_FOR
null,1064,ACTIVITY_FOR
null,1064,WEIGHT_FOR
null,1064,HBA1C_FOR
null,1087,BP_FOR
null,1087,HR_FOR
null,1087,CHOLESTEROL_FOR
null,1087,INSULIN_FOR
null,1087,MEAL_FOR
null,1087,ACTIVITY_FOR
null,1087,WEIGHT_FOR
null,1087,HBA1C_FOR
null,1056,BP_FOR
null,1056,HR_FOR
null,1056,CHOLESTEROL_FOR
null,1056,INSULIN_FOR
null,1056,MEAL_FOR
null,1056,ACTIVITY_FOR
null,1056,WEIGHT_FOR
null,1056,HBA1C_FOR
null,1085,BP_FOR
null,1085,HR_FOR
null,1085,CHOLESTEROL_FOR
null,1085,INSULIN_FOR
null,1085,MEAL_FOR
null,1085,ACTIVITY_FOR
null,1085,WEIGHT_FOR
null,1085,HBA1C_FOR
null,1061,BP_FOR
null,1061,HR_FOR
null,1061,CHOLESTEROL_FOR
null,1061,INSULIN_FOR
null,1061,MEAL_FOR
null,1061,ACTIVITY_FOR
null,1061,WEIGHT_FOR
null,1061,HBA1C_FOR
null,1089,BP_FOR
null,1089,HR_FOR
